Date,btc,eurusd,market_proxy,sp500,eurostoxx50
2015-07-10,284.8940124511719,1.1063048839569092,60.64032745361328,2076.6201171875,3528.81005859375
2015-07-11,293.114990234375,,,,
2015-07-12,310.86700439453125,,,,
2015-07-13,292.0539855957031,1.1129041910171509,60.698482513427734,2099.60009765625,3590.429931640625
2015-07-14,287.4639892578125,1.099045991897583,61.22173309326172,2108.949951171875,3607.18994140625
2015-07-15,285.8290100097656,1.1008002758026123,61.23004150390625,2107.39990234375,3623.8701171875
2015-07-16,278.0889892578125,1.0943553447723389,61.7117805480957,2124.2900390625,3676.409912109375
2015-07-17,279.47198486328125,1.0886012315750122,61.69515609741211,2126.639892578125,3670.340087890625
2015-07-18,274.9010009765625,,,,
2015-07-19,273.614013671875,,,,
2015-07-20,278.9809875488281,1.0830246210098267,61.53734588623047,2128.280029296875,3686.580078125
2015-07-21,275.8330078125,1.0835410356521606,61.40446472167969,2119.2099609375,3647.9599609375
2015-07-22,277.22198486328125,1.0939961671829224,61.08053970336914,2114.14990234375,3635.580078125
2015-07-23,276.04901123046875,1.0927051305770874,61.2964973449707,2102.14990234375,3634.639892578125
2015-07-24,288.27801513671875,1.0989010334014893,60.540672302246094,2079.64990234375,3600.0
2015-07-25,288.6969909667969,,,,
2015-07-26,292.6860046386719,,,,
2015-07-27,293.6239929199219,1.0972371101379395,59.950958251953125,2067.639892578125,3513.10009765625
2015-07-28,294.427001953125,1.109004020690918,61.022396087646484,2093.25,3554.110107421875
2015-07-29,289.5899963378906,1.1065986156463623,61.338008880615234,2108.570068359375,3575.530029296875
2015-07-30,287.72198486328125,1.098406195640564,61.421077728271484,2108.6298828125,3583.7900390625
2015-07-31,284.6499938964844,1.0939244031906128,61.545658111572266,2103.840087890625,3600.68994140625
2015-08-01,281.60101318359375,,,,
2015-08-02,282.614013671875,,,,
2015-08-03,281.22698974609375,1.0969001054763794,61.34632873535156,2098.0400390625,3635.39990234375
2015-08-04,285.2179870605469,1.09560227394104,61.2964973449707,2093.320068359375,3619.31005859375
2015-08-05,281.8819885253906,1.0888975858688354,61.5290412902832,2099.840087890625,3676.75
2015-08-06,278.5769958496094,1.0903104543685913,60.872901916503906,2083.56005859375,3668.469970703125
2015-08-07,279.5849914550781,1.0927051305770874,60.97257614135742,2077.570068359375,3637.800048828125
2015-08-08,260.99700927734375,,,,
2015-08-09,265.0830078125,,,,
2015-08-10,264.4700012207031,1.0965032577514648,61.44599914550781,2104.179931640625,3674.93994140625
2015-08-11,270.385986328125,1.1016976833343506,61.097145080566406,2084.070068359375,3605.280029296875
2015-08-12,266.3760070800781,1.104203701019287,60.59049987792969,2086.050048828125,3484.409912109375
2015-08-13,264.0799865722656,1.1160963773727417,60.540672302246094,2083.389892578125,3516.14990234375
2015-08-14,265.67999267578125,1.1160963773727417,60.59880065917969,2091.5400390625,3491.030029296875
2015-08-15,261.5509948730469,,,,
2015-08-16,258.5069885253906,,,,
2015-08-17,257.97601318359375,1.1092993021011353,60.74831771850586,2102.43994140625,3497.89990234375
2015-08-18,211.07899475097656,1.107800006866455,60.82307052612305,2096.919921875,3495.3798828125
2015-08-19,226.6840057373047,1.1030831336975098,60.14199447631836,2079.610107421875,3429.840087890625
2015-08-20,235.35000610351562,1.1118029356002808,58.71339797973633,2035.72998046875,3353.47998046875
2015-08-21,232.56900024414062,1.1236965656280518,56.94426727294922,1970.8900146484375,3247.260009765625
2015-08-22,230.38999938964844,,,,
2015-08-23,228.16900634765625,,,,
2015-08-24,210.4949951171875,1.1376951932907104,54.7764778137207,1893.2099609375,3073.389892578125
2015-08-25,221.60899353027344,1.1583056449890137,55.13361358642578,1867.6099853515625,3218.010009765625
2015-08-26,225.83099365234375,1.1550945043563843,56.553890228271484,1940.510009765625,3170.72998046875
2015-08-27,224.7689971923828,1.1340054273605347,58.024024963378906,1987.6600341796875,3280.780029296875
2015-08-28,231.39599609375,1.1247961521148682,58.04063415527344,1988.8699951171875,3286.590087890625
2015-08-29,229.77999877929688,,,,
2015-08-30,228.76100158691406,,,,
2015-08-31,230.05599975585938,1.1214030981063843,57.500762939453125,1972.1800537109375,3269.6298828125
2015-09-01,228.12100219726562,1.1225864887237549,55.78976821899414,1913.8499755859375,3188.72998046875
2015-09-02,229.28399658203125,1.1293437480926514,56.67018127441406,1948.8599853515625,3198.860107421875
2015-09-03,227.18299865722656,1.121604323387146,56.578826904296875,1951.1300048828125,3270.090087890625
2015-09-04,230.29800415039062,1.1125946044921875,55.557220458984375,1921.219970703125,3180.25
2015-09-05,235.0189971923828,,,,
2015-09-06,239.83999633789062,,,,
2015-09-07,239.8470001220703,1.115200161933899,,,3197.969970703125
2015-09-08,243.60699462890625,1.1163954734802246,57.2432861328125,1969.4100341796875,3233.840087890625
2015-09-09,238.16799926757812,1.1207369565963745,56.47915267944336,1942.0400390625,3269.97998046875
2015-09-10,238.4770050048828,1.1220699548721313,56.595436096191406,1952.2900390625,3221.139892578125
2015-09-11,240.10699462890625,1.1290887594223022,56.553890228271484,1961.050048828125,3187.93994140625
2015-09-12,235.22900390625,,,,
2015-09-13,230.51199340820312,,,,
2015-09-14,230.6439971923828,1.1344043016433716,56.44594192504883,1953.030029296875,3175.6201171875
2015-09-15,230.3040008544922,1.1307612657546997,56.994102478027344,1978.0899658203125,3207.60009765625
2015-09-16,229.09100341796875,1.1271796226501465,57.57550048828125,1995.31005859375,3251.7900390625
2015-09-17,229.80999755859375,1.12920343875885,57.58380126953125,1990.199951171875,3255.7900390625
2015-09-18,232.97500610351562,1.1400948762893677,56.61203384399414,1958.030029296875,3157.300048828125
2015-09-19,231.4929962158203,,,,
2015-09-20,231.21200561523438,,,,
2015-09-21,227.0850067138672,1.12920343875885,56.56220626831055,1966.969970703125,3184.719970703125
2015-09-22,230.6179962158203,1.1190940141677856,55.631961822509766,1942.739990234375,3076.050048828125
2015-09-23,230.2830047607422,1.1120749711990356,55.64857864379883,1938.760009765625,3079.989990234375
2015-09-24,234.5290069580078,1.1189937591552734,55.65688705444336,1932.239990234375,3019.340087890625
2015-09-25,235.1439971923828,1.1178929805755615,56.113685607910156,1931.3399658203125,3113.159912109375
2015-09-26,234.33999633789062,,,,
2015-09-27,232.7570037841797,,,,
2015-09-28,239.14199829101562,1.1201720237731934,54.1867561340332,1881.77001953125,3039.43994140625
2015-09-29,236.68699645996094,1.123103380203247,54.004032135009766,1884.0899658203125,3029.860107421875
2015-09-30,236.05999755859375,1.1255937814712524,55.457542419433594,1920.030029296875,3100.669921875
2015-10-01,237.5489959716797,1.11720609664917,55.50736999511719,1923.8199462890625,3069.050048828125
2015-10-02,237.29299926757812,1.1193444728851318,55.95588684082031,1951.3599853515625,3088.179931640625
2015-10-03,238.72999572753906,,,,
2015-10-04,238.25900268554688,,,,
2015-10-05,240.38299560546875,1.1226998567581177,57.53397750854492,1987.050048828125,3190.389892578125
2015-10-06,246.06300354003906,1.1195199489593506,57.409400939941406,1979.9200439453125,3220.090087890625
2015-10-07,242.968994140625,1.1267986297607422,57.90773010253906,1995.8299560546875,3226.39990234375
2015-10-08,242.3040008544922,1.1239995956420898,57.99910354614258,2013.4300537109375,3224.9599609375
2015-10-09,243.93099975585938,1.1286935806274414,58.15690612792969,2014.8900146484375,3250.31005859375
2015-10-10,244.9409942626953,,,,
2015-10-11,247.0500030517578,,,,
2015-10-12,245.30799865722656,1.1369967460632324,58.131980895996094,2017.4599609375,3247.330078125
2015-10-13,249.50799560546875,1.135550618171692,57.57550048828125,2003.68994140625,3221.280029296875
